PlanId,StepId,StepInfo,ActionType,ActionName,Input,Output,Expected,Critical
PWeb_About_Content,1,Navigate to about,xUI,xNavigate,about_url,,,y
PWeb_About_Content,2,Verify about heading,xUI,xGetText,about_heading_locator,,,y
PWeb_About_Content,3,Verify our story section,xUI,xGetText,about_story_locator,,,y
PWeb_Checkout_Empty,1,Navigate to checkout,xUI,xNavigate,checkout_url,,,y
PWeb_Checkout_Empty,2,Verify empty cart message,xUI,xGetText,checkout_empty_locator,,,y
PWeb_Login_Page,1,Navigate to login,xUI,xNavigate,login_url,,,y
PWeb_Login_Page,2,Verify welcome heading,xUI,xGetText,login_welcome_locator,,,y
PWeb_Login_Page,3,Verify Google sign-in,xUI,xGetText,google_signin_btn_locator,,,y
PWeb_Register_Page,1,Navigate to register,xUI,xNavigate,register_url,,,y
PWeb_Register_Page,2,Verify register heading,xUI,xGetText,register_heading_locator,,,y
PWeb_Forgot_Password,1,Navigate to login,xUI,xNavigate,login_url,,,y
PWeb_Forgot_Password,2,Click forgot password link,xUI,xClick,forgot_password_link_locator,,,y
PWeb_Forgot_Password,3,Verify page loaded,xUI,xGetText,body_locator,,,y
PWeb_Sec_XSS_Login,1,Navigate to login,xUI,xNavigate,login_url,,,y
PWeb_Sec_XSS_Login,2,Enter XSS in email,xUI,xType,xss_payload;login_email_input_locator,,,y
PWeb_Sec_XSS_Login,3,Enter password,xUI,xType,admin_password;login_password_input_locator,,,y
PWeb_Sec_XSS_Login,4,Submit login,xUI,xClick,login_submit_btn_locator,,,y
PWeb_Sec_XSS_Login,5,Verify page body safe,xUI,xGetText,body_locator,,,y
PWeb_Sec_EvilQuery,1,Navigate evil query URL,xUI,xNavigate,evil_query_url,,,y
PWeb_Sec_EvilQuery,2,Verify page loads safely,xUI,xGetText,body_locator,,,y
PWeb_Issue_Cart_404,1,Navigate to cart route,xUI,xNavigate,cart_url,,,y
PWeb_Issue_Cart_404,2,Verify 404 heading,xUI,xGetText,not_found_heading_locator,,,y
