PlanId,StepId,StepInfo,ActionType,ActionName,Input,Output,Expected,Critical
PJ_P1_Nav_cost_net,2,Click Cost tab,xUI,xClick,nav_cost_btn,,,y
PJ_P1_Nav_cost_net,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P1_Nav_cost_net,4,Verify Cost nav label,xUI,xGetText,nav_cost_btn,,$,y
PJ_P1_Nav_promote_net,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Networker,,,,y
PJ_P1_Nav_promote_net,2,Click Promote tab,xUI,xClick,nav_promote_btn,,,y
PJ_P1_Nav_promote_net,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P1_Nav_promote_net,4,Verify Promote nav label,xUI,xGetText,nav_promote_btn,,Promote,y
PReuse_J_P2_Shell_Client,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PReuse_J_P2_Shell_Client,2,Load persona profile,xUI,xNavigate,profile_url,,,y
PReuse_J_P2_Shell_Client,3,Wait for profile,xTime,xTimeWait,3,,,y
PReuse_J_P2_Shell_Client,4,Verify profile chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PJ_P2_Nav_build_cli,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Nav_build_cli,2,Click Build tab,xUI,xClick,nav_build_btn,,,y
PJ_P2_Nav_build_cli,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_build_cli,4,Verify Build nav label,xUI,xGetText,nav_build_btn,,Build,y
PJ_P2_Nav_run_cli,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Nav_run_cli,2,Click Run tab,xUI,xClick,nav_run_btn,,,y
PJ_P2_Nav_run_cli,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_run_cli,4,Verify Run nav label,xUI,xGetText,nav_run_btn,,Run,y
PJ_P2_Nav_analyze_cli,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Nav_analyze_cli,2,Click Analyze tab,xUI,xClick,nav_analyze_btn,,,y
PJ_P2_Nav_analyze_cli,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_analyze_cli,4,Verify Analyze nav label,xUI,xGetText,nav_analyze_btn,,Analyze,y
PJ_P2_Nav_heal_cli,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Nav_heal_cli,2,Click Heal tab,xUI,xClick,nav_heal_btn,,,y
PJ_P2_Nav_heal_cli,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_heal_cli,4,Verify Heal nav label,xUI,xGetText,nav_heal_btn,,Heal,y
PJ_P2_Nav_loop_cli,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Nav_loop_cli,2,Click Loop tab,xUI,xClick,nav_loop_btn,,,y
PJ_P2_Nav_loop_cli,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_loop_cli,4,Verify Loop nav label,xUI,xGetText,nav_loop_btn,,Loop,y
PJ_P2_Nav_brahl_cli,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Nav_brahl_cli,2,Click BRAHL tab,xUI,xClick,nav_brahl_btn,,,y
PJ_P2_Nav_brahl_cli,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_brahl_cli,4,Verify BRAHL nav label,xUI,xGetText,nav_brahl_btn,,BRAHL,y
PJ_P2_Nav_atomic77_cli,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Nav_atomic77_cli,2,Click Atomic77 tab,xUI,xClick,nav_atomic77_btn,,,y
PJ_P2_Nav_atomic77_cli,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_atomic77_cli,4,Verify Atomic77 nav label,xUI,xGetText,nav_atomic77_btn,,A77,y
PJ_P2_Nav_cost_cli,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Nav_cost_cli,2,Click Cost tab,xUI,xClick,nav_cost_btn,,,y
PJ_P2_Nav_cost_cli,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_cost_cli,4,Verify Cost nav label,xUI,xGetText,nav_cost_btn,,$,y
PReuse_J_P2_Shell_Consultant,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PReuse_J_P2_Shell_Consultant,2,Load persona profile,xUI,xNavigate,profile_url,,,y
PReuse_J_P2_Shell_Consultant,3,Wait for profile,xTime,xTimeWait,3,,,y
PReuse_J_P2_Shell_Consultant,4,Verify profile chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PReuse_J_P2_Shell_Consultant,5,Select QA Hunter avatar,xUI,xClick,avatar_hitl_bar_btn,,,y
PReuse_J_P2_Shell_Consultant,6,Wait after avatar,xTime,xTimeWait,2,,,y
PJ_P2_Nav_build_con,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Consultant,,,,y
PJ_P2_Nav_build_con,2,Click Build tab,xUI,xClick,nav_build_btn,,,y
PJ_P2_Nav_build_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_build_con,4,Verify Build nav label,xUI,xGetText,nav_build_btn,,Build,y
PJ_P2_Nav_run_con,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Consultant,,,,y
PJ_P2_Nav_run_con,2,Click Run tab,xUI,xClick,nav_run_btn,,,y
PJ_P2_Nav_run_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_run_con,4,Verify Run nav label,xUI,xGetText,nav_run_btn,,Run,y
PJ_P2_Nav_analyze_con,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Consultant,,,,y
PJ_P2_Nav_analyze_con,2,Click Analyze tab,xUI,xClick,nav_analyze_btn,,,y
PJ_P2_Nav_analyze_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_analyze_con,4,Verify Analyze nav label,xUI,xGetText,nav_analyze_btn,,Analyze,y
PJ_P2_Nav_heal_con,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Consultant,,,,y
PJ_P2_Nav_heal_con,2,Click Heal tab,xUI,xClick,nav_heal_btn,,,y
PJ_P2_Nav_heal_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_heal_con,4,Verify Heal nav label,xUI,xGetText,nav_heal_btn,,Heal,y
PJ_P2_Nav_loop_con,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Consultant,,,,y
PJ_P2_Nav_loop_con,2,Click Loop tab,xUI,xClick,nav_loop_btn,,,y
PJ_P2_Nav_loop_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_loop_con,4,Verify Loop nav label,xUI,xGetText,nav_loop_btn,,Loop,y
PJ_P2_Nav_brahl_con,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Consultant,,,,y
PJ_P2_Nav_brahl_con,2,Click BRAHL tab,xUI,xClick,nav_brahl_btn,,,y
PJ_P2_Nav_brahl_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_brahl_con,4,Verify BRAHL nav label,xUI,xGetText,nav_brahl_btn,,BRAHL,y
PJ_P2_Nav_atomic77_con,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Consultant,,,,y
PJ_P2_Nav_atomic77_con,2,Click Atomic77 tab,xUI,xClick,nav_atomic77_btn,,,y
PJ_P2_Nav_atomic77_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_atomic77_con,4,Verify Atomic77 nav label,xUI,xGetText,nav_atomic77_btn,,A77,y
PJ_P2_Nav_cost_con,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Consultant,,,,y
PJ_P2_Nav_cost_con,2,Click Cost tab,xUI,xClick,nav_cost_btn,,,y
PJ_P2_Nav_cost_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_cost_con,4,Verify Cost nav label,xUI,xGetText,nav_cost_btn,,$,y
PReuse_J_P2_Shell_Networker,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PReuse_J_P2_Shell_Networker,2,Load persona profile,xUI,xNavigate,profile_url,,,y
PReuse_J_P2_Shell_Networker,3,Wait for profile,xTime,xTimeWait,3,,,y
PReuse_J_P2_Shell_Networker,4,Verify profile chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PReuse_J_P2_Shell_Networker,5,Select Networker avatar,xUI,xClick,avatar_networker_bar_btn,,,y
PReuse_J_P2_Shell_Networker,6,Wait after avatar,xTime,xTimeWait,2,,,y
PJ_P2_Nav_atomic77_net,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Networker,,,,y
PJ_P2_Nav_atomic77_net,2,Click Atomic77 tab,xUI,xClick,nav_atomic77_btn,,,y
PJ_P2_Nav_atomic77_net,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_atomic77_net,4,Verify Atomic77 nav label,xUI,xGetText,nav_atomic77_btn,,A77,y
PJ_P2_Nav_cost_net,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Networker,,,,y
PJ_P2_Nav_cost_net,2,Click Cost tab,xUI,xClick,nav_cost_btn,,,y
PJ_P2_Nav_cost_net,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_cost_net,4,Verify Cost nav label,xUI,xGetText,nav_cost_btn,,$,y
PJ_P2_Nav_promote_net,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Networker,,,,y
PJ_P2_Nav_promote_net,2,Click Promote tab,xUI,xClick,nav_promote_btn,,,y
PJ_P2_Nav_promote_net,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P2_Nav_promote_net,4,Verify Promote nav label,xUI,xGetText,nav_promote_btn,,Promote,y
PReuse_J_P3_Shell_Consultant,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PReuse_J_P3_Shell_Consultant,2,Load persona profile,xUI,xNavigate,profile_url,,,y
PReuse_J_P3_Shell_Consultant,3,Wait for profile,xTime,xTimeWait,3,,,y
PReuse_J_P3_Shell_Consultant,4,Verify profile chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PReuse_J_P3_Shell_Consultant,5,Select QA Hunter avatar,xUI,xClick,avatar_hitl_bar_btn,,,y
PReuse_J_P3_Shell_Consultant,6,Wait after avatar,xTime,xTimeWait,2,,,y
PJ_P3_Nav_build_con,1,Journey shell ready,xReuse,PReuse_J_P3_Shell_Consultant,,,,y
PJ_P3_Nav_build_con,2,Click Build tab,xUI,xClick,nav_build_btn,,,y
PJ_P3_Nav_build_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P3_Nav_build_con,4,Verify Build nav label,xUI,xGetText,nav_build_btn,,Build,y
PJ_P3_Nav_run_con,1,Journey shell ready,xReuse,PReuse_J_P3_Shell_Consultant,,,,y
PJ_P3_Nav_run_con,2,Click Run tab,xUI,xClick,nav_run_btn,,,y
PJ_P3_Nav_run_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P3_Nav_run_con,4,Verify Run nav label,xUI,xGetText,nav_run_btn,,Run,y
PJ_P3_Nav_analyze_con,1,Journey shell ready,xReuse,PReuse_J_P3_Shell_Consultant,,,,y
PJ_P3_Nav_analyze_con,2,Click Analyze tab,xUI,xClick,nav_analyze_btn,,,y
PJ_P3_Nav_analyze_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P3_Nav_analyze_con,4,Verify Analyze nav label,xUI,xGetText,nav_analyze_btn,,Analyze,y
PJ_P3_Nav_heal_con,1,Journey shell ready,xReuse,PReuse_J_P3_Shell_Consultant,,,,y
PJ_P3_Nav_heal_con,2,Click Heal tab,xUI,xClick,nav_heal_btn,,,y
PJ_P3_Nav_heal_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P3_Nav_heal_con,4,Verify Heal nav label,xUI,xGetText,nav_heal_btn,,Heal,y
PJ_P3_Nav_loop_con,1,Journey shell ready,xReuse,PReuse_J_P3_Shell_Consultant,,,,y
PJ_P3_Nav_loop_con,2,Click Loop tab,xUI,xClick,nav_loop_btn,,,y
PJ_P3_Nav_loop_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P3_Nav_loop_con,4,Verify Loop nav label,xUI,xGetText,nav_loop_btn,,Loop,y
PJ_P3_Nav_brahl_con,1,Journey shell ready,xReuse,PReuse_J_P3_Shell_Consultant,,,,y
PJ_P3_Nav_brahl_con,2,Click BRAHL tab,xUI,xClick,nav_brahl_btn,,,y
PJ_P3_Nav_brahl_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P3_Nav_brahl_con,4,Verify BRAHL nav label,xUI,xGetText,nav_brahl_btn,,BRAHL,y
PJ_P3_Nav_atomic77_con,1,Journey shell ready,xReuse,PReuse_J_P3_Shell_Consultant,,,,y
PJ_P3_Nav_atomic77_con,2,Click Atomic77 tab,xUI,xClick,nav_atomic77_btn,,,y
PJ_P3_Nav_atomic77_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P3_Nav_atomic77_con,4,Verify Atomic77 nav label,xUI,xGetText,nav_atomic77_btn,,A77,y
PJ_P3_Nav_cost_con,1,Journey shell ready,xReuse,PReuse_J_P3_Shell_Consultant,,,,y
PJ_P3_Nav_cost_con,2,Click Cost tab,xUI,xClick,nav_cost_btn,,,y
PJ_P3_Nav_cost_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P3_Nav_cost_con,4,Verify Cost nav label,xUI,xGetText,nav_cost_btn,,$,y
PReuse_J_P3_Shell_Networker,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PReuse_J_P3_Shell_Networker,2,Load persona profile,xUI,xNavigate,profile_url,,,y
PReuse_J_P3_Shell_Networker,3,Wait for profile,xTime,xTimeWait,3,,,y
PReuse_J_P3_Shell_Networker,4,Verify profile chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PReuse_J_P3_Shell_Networker,5,Select Networker avatar,xUI,xClick,avatar_networker_bar_btn,,,y
PReuse_J_P3_Shell_Networker,6,Wait after avatar,xTime,xTimeWait,2,,,y
PJ_P3_Nav_atomic77_net,1,Journey shell ready,xReuse,PReuse_J_P3_Shell_Networker,,,,y
PJ_P3_Nav_atomic77_net,2,Click Atomic77 tab,xUI,xClick,nav_atomic77_btn,,,y
PJ_P3_Nav_atomic77_net,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P3_Nav_atomic77_net,4,Verify Atomic77 nav label,xUI,xGetText,nav_atomic77_btn,,A77,y
PJ_P3_Nav_cost_net,1,Journey shell ready,xReuse,PReuse_J_P3_Shell_Networker,,,,y
PJ_P3_Nav_cost_net,2,Click Cost tab,xUI,xClick,nav_cost_btn,,,y
PJ_P3_Nav_cost_net,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P3_Nav_cost_net,4,Verify Cost nav label,xUI,xGetText,nav_cost_btn,,$,y
PJ_P3_Nav_promote_net,1,Journey shell ready,xReuse,PReuse_J_P3_Shell_Networker,,,,y
PJ_P3_Nav_promote_net,2,Click Promote tab,xUI,xClick,nav_promote_btn,,,y
PJ_P3_Nav_promote_net,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P3_Nav_promote_net,4,Verify Promote nav label,xUI,xGetText,nav_promote_btn,,Promote,y
PReuse_J_P4_Shell_Consultant,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PReuse_J_P4_Shell_Consultant,2,Load persona profile,xUI,xNavigate,profile_url,,,y
PReuse_J_P4_Shell_Consultant,3,Wait for profile,xTime,xTimeWait,3,,,y
PReuse_J_P4_Shell_Consultant,4,Verify profile chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PReuse_J_P4_Shell_Consultant,5,Select QA Hunter avatar,xUI,xClick,avatar_hitl_bar_btn,,,y
PReuse_J_P4_Shell_Consultant,6,Wait after avatar,xTime,xTimeWait,2,,,y
PJ_P4_Nav_build_con,1,Journey shell ready,xReuse,PReuse_J_P4_Shell_Consultant,,,,y
PJ_P4_Nav_build_con,2,Click Build tab,xUI,xClick,nav_build_btn,,,y
PJ_P4_Nav_build_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P4_Nav_build_con,4,Verify Build nav label,xUI,xGetText,nav_build_btn,,Build,y
PJ_P4_Nav_run_con,1,Journey shell ready,xReuse,PReuse_J_P4_Shell_Consultant,,,,y
PJ_P4_Nav_run_con,2,Click Run tab,xUI,xClick,nav_run_btn,,,y
PJ_P4_Nav_run_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P4_Nav_run_con,4,Verify Run nav label,xUI,xGetText,nav_run_btn,,Run,y
PJ_P4_Nav_analyze_con,1,Journey shell ready,xReuse,PReuse_J_P4_Shell_Consultant,,,,y
PJ_P4_Nav_analyze_con,2,Click Analyze tab,xUI,xClick,nav_analyze_btn,,,y
PJ_P4_Nav_analyze_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P4_Nav_analyze_con,4,Verify Analyze nav label,xUI,xGetText,nav_analyze_btn,,Analyze,y
PJ_P4_Nav_heal_con,1,Journey shell ready,xReuse,PReuse_J_P4_Shell_Consultant,,,,y
PJ_P4_Nav_heal_con,2,Click Heal tab,xUI,xClick,nav_heal_btn,,,y
PJ_P4_Nav_heal_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P4_Nav_heal_con,4,Verify Heal nav label,xUI,xGetText,nav_heal_btn,,Heal,y
PJ_P4_Nav_loop_con,1,Journey shell ready,xReuse,PReuse_J_P4_Shell_Consultant,,,,y
PJ_P4_Nav_loop_con,2,Click Loop tab,xUI,xClick,nav_loop_btn,,,y
PJ_P4_Nav_loop_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P4_Nav_loop_con,4,Verify Loop nav label,xUI,xGetText,nav_loop_btn,,Loop,y
PJ_P4_Nav_brahl_con,1,Journey shell ready,xReuse,PReuse_J_P4_Shell_Consultant,,,,y
PJ_P4_Nav_brahl_con,2,Click BRAHL tab,xUI,xClick,nav_brahl_btn,,,y
PJ_P4_Nav_brahl_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P4_Nav_brahl_con,4,Verify BRAHL nav label,xUI,xGetText,nav_brahl_btn,,BRAHL,y
PJ_P4_Nav_atomic77_con,1,Journey shell ready,xReuse,PReuse_J_P4_Shell_Consultant,,,,y
PJ_P4_Nav_atomic77_con,2,Click Atomic77 tab,xUI,xClick,nav_atomic77_btn,,,y
PJ_P4_Nav_atomic77_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P4_Nav_atomic77_con,4,Verify Atomic77 nav label,xUI,xGetText,nav_atomic77_btn,,A77,y
PJ_P4_Nav_cost_con,1,Journey shell ready,xReuse,PReuse_J_P4_Shell_Consultant,,,,y
PJ_P4_Nav_cost_con,2,Click Cost tab,xUI,xClick,nav_cost_btn,,,y
PJ_P4_Nav_cost_con,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P4_Nav_cost_con,4,Verify Cost nav label,xUI,xGetText,nav_cost_btn,,$,y
PReuse_J_P4_Shell_Networker,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PReuse_J_P4_Shell_Networker,2,Load persona profile,xUI,xNavigate,profile_url,,,y
PReuse_J_P4_Shell_Networker,3,Wait for profile,xTime,xTimeWait,3,,,y
PReuse_J_P4_Shell_Networker,4,Verify profile chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PReuse_J_P4_Shell_Networker,5,Select Networker avatar,xUI,xClick,avatar_networker_bar_btn,,,y
PReuse_J_P4_Shell_Networker,6,Wait after avatar,xTime,xTimeWait,2,,,y
PJ_P4_Nav_atomic77_net,1,Journey shell ready,xReuse,PReuse_J_P4_Shell_Networker,,,,y
PJ_P4_Nav_atomic77_net,2,Click Atomic77 tab,xUI,xClick,nav_atomic77_btn,,,y
PJ_P4_Nav_atomic77_net,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P4_Nav_atomic77_net,4,Verify Atomic77 nav label,xUI,xGetText,nav_atomic77_btn,,A77,y
PJ_P4_Nav_cost_net,1,Journey shell ready,xReuse,PReuse_J_P4_Shell_Networker,,,,y
PJ_P4_Nav_cost_net,2,Click Cost tab,xUI,xClick,nav_cost_btn,,,y
PJ_P4_Nav_cost_net,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P4_Nav_cost_net,4,Verify Cost nav label,xUI,xGetText,nav_cost_btn,,$,y
PJ_P4_Nav_promote_net,1,Journey shell ready,xReuse,PReuse_J_P4_Shell_Networker,,,,y
PJ_P4_Nav_promote_net,2,Click Promote tab,xUI,xClick,nav_promote_btn,,,y
PJ_P4_Nav_promote_net,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P4_Nav_promote_net,4,Verify Promote nav label,xUI,xGetText,nav_promote_btn,,Promote,y
PReuse_J_P5_Shell_Client,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PReuse_J_P5_Shell_Client,2,Load persona profile,xUI,xNavigate,profile_url,,,y
PReuse_J_P5_Shell_Client,3,Wait for profile,xTime,xTimeWait,3,,,y
PReuse_J_P5_Shell_Client,4,Verify profile chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PJ_P5_Nav_build_cli,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Nav_build_cli,2,Click Build tab,xUI,xClick,nav_build_btn,,,y
PJ_P5_Nav_build_cli,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P5_Nav_build_cli,4,Verify Build nav label,xUI,xGetText,nav_build_btn,,Build,y
PJ_P5_Nav_run_cli,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Nav_run_cli,2,Click Run tab,xUI,xClick,nav_run_btn,,,y
PJ_P5_Nav_run_cli,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P5_Nav_run_cli,4,Verify Run nav label,xUI,xGetText,nav_run_btn,,Run,y
PJ_P5_Nav_analyze_cli,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Nav_analyze_cli,2,Click Analyze tab,xUI,xClick,nav_analyze_btn,,,y
PJ_P5_Nav_analyze_cli,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P5_Nav_analyze_cli,4,Verify Analyze nav label,xUI,xGetText,nav_analyze_btn,,Analyze,y
PJ_P5_Nav_heal_cli,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Nav_heal_cli,2,Click Heal tab,xUI,xClick,nav_heal_btn,,,y
PJ_P5_Nav_heal_cli,3,Wait for panel,xTime,xTimeWait,2,,,y
PJ_P5_Nav_heal_cli,4,Verify Heal nav label,xUI,xGetText,nav_heal_btn,,Heal,y
