PlanId,StepId,StepInfo,ActionType,ActionName,Input,Output,Expected,Critical
PPersona_P3_Journey,5,Verify join,xUI,xGetText,btn_join_hitl_locator,,join_btn_expected,y
PPersona_P4_Journey,1,P4 ready,xReuse,PReuse_PersonaReady,,,,y
PPersona_P4_Journey,2,Reload profile URL,xUI,xNavigate,profile_url,,,y
PPersona_P4_Journey,3,Wait for profile,xTime,xTimeWait,4,,,y
PPersona_P4_Journey,4,Verify P4 chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PPersona_P4_Journey,5,Click Build,xUI,xClick,nav_build_btn,,,y
PPersona_P4_Journey,6,Verify senior banner,xUI,xGetText,consultant_tier_banner_locator,,senior_banner_expected,y
PPersona_P5_Journey,1,P5 ready,xReuse,PReuse_PersonaReady,,,,y
PPersona_P5_Journey,2,Reload profile URL,xUI,xNavigate,profile_url,,,y
PPersona_P5_Journey,3,Wait for profile,xTime,xTimeWait,4,,,y
PPersona_P5_Journey,4,Verify P5 chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PPersona_P5_Journey,5,Verify AI locked,xUI,xGetText,ai_toggle_label_locator,,ai_off_label_expected,y
PPersona_P6_Journey,1,P6 ready,xReuse,PReuse_PersonaReady,,,,y
PPersona_P6_Journey,2,Reload profile URL,xUI,xNavigate,profile_url,,,y
PPersona_P6_Journey,3,Wait for profile,xTime,xTimeWait,4,,,y
PPersona_P6_Journey,4,Verify P6 chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PPersona_P6_Journey,5,Open account menu,xUI,xClick,user_menu_btn_locator,,,y
PPersona_P6_Journey,6,Click View as QA Hunter,xUI,xClick,avatar_hitl_bar_btn,,,y
PPersona_P7_Journey,1,P7 ready,xReuse,PReuse_PersonaReady,,,,y
PPersona_P7_Journey,2,Reload profile URL,xUI,xNavigate,profile_url,,,y
PPersona_P7_Journey,3,Wait for profile,xTime,xTimeWait,4,,,y
PPersona_P7_Journey,4,Verify P7 chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PPersona_P7_Journey,5,Click Build,xUI,xClick,nav_build_btn,,,y
PPersona_P7_Journey,6,Verify yPAD,xUI,xGetText,ypad_explorer_locator,,Y Plans,y
PPersona_P8_Journey,1,P8 persona ready,xReuse,PReuse_PersonaReady,,,,y
PPersona_P8_Journey,2,Click Build,xUI,xClick,nav_build_btn,,,y
PPersona_P8_Journey,3,Wait for profile,xTime,xTimeWait,6,,,y
PPersona_P8_Journey,4,Verify P8 chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PPersona_P8_Journey,5,Verify join,xUI,xGetText,btn_join_hitl_locator,,join_btn_expected,y
PPersona_P9_Journey,1,Load P9 profile URL,xUI,xNavigate,profile_url,,,y
PPersona_P9_Journey,2,Wait for init,xTime,xTimeWait,6,,,y
PPersona_P9_Journey,3,Verify P9 chip,xUI,xGetText,profile_chip_code_locator,,persona_code,y
PPersona_P9_Journey,4,Click Build,xUI,xClick,nav_build_btn,,,y
PPersona_P9_Journey,5,Verify add-challenge affordance,xUI,xGetText,btn_new_project_locator,,add_challenge_btn_expected,y
PReuse_PersonaReady,1,Open browser,xReuse,PReuse_qoa_web_OpenSite,,,,y
PReuse_PersonaReady,2,Load persona profile URL,xUI,xNavigate,profile_url,,,y
PReuse_PersonaReady,3,Verify profile chip code,xUI,xGetText,profile_chip_code_locator,,,y
PReuse_qoa_web_ClientReady,1,Persona ready,xReuse,PReuse_PersonaReady,,,,y
PReuse_qoa_web_ClientReady,2,Ensure Arena,xUI,xNavigate,base_url,,,y
PReuse_qoa_web_ClientReady,3,Verify topbar Projects label,xUI,xGetText,topbar_project_label_locator,,projects_label_expected,y
PReuse_qoa_web_HitlReady,1,Persona ready,xReuse,PReuse_PersonaReady,,,,y
PReuse_qoa_web_HitlReady,2,Open account menu,xUI,xClick,user_menu_btn_locator,,,y
PReuse_qoa_web_HitlReady,3,Click View as QA Hunter,xUI,xClick,avatar_hitl_bar_btn,,,y
PReuse_qoa_web_HitlReady,4,Verify Build QA Hunter title,xUI,xGetText,build_panel_title_locator,,build_title_hitl_expected,y
PReuse_qoa_web_OpenSite,1,Open browser,xUI,xOpenBrowser,edge,,,y
PReuse_qoa_web_OpenSite,2,Navigate home,xUI,xNavigate,base_url,,,y
PWeb_About_ArenaVision,1,Open browser,xReuse,PReuse_qoa_web_OpenSite,,,,y
PWeb_About_ArenaVision,2,Navigate About,xUI,xNavigate,about_url,,,y
PWeb_About_ArenaVision,3,Verify arena title,xUI,xGetText,about_arena_title_locator,,about_arena_title_expected,y
PWeb_About_P2PMarketplace,1,Open browser,xReuse,PReuse_qoa_web_OpenSite,,,,y
PWeb_About_P2PMarketplace,2,Navigate About,xUI,xNavigate,about_url,,,y
PWeb_About_P2PMarketplace,3,Verify P2P lead,xUI,xGetText,about_p2p_locator,,about_p2p_expected,y
PWeb_Avatar_ThreeBar,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Avatar_ThreeBar,2,Open account menu,xUI,xClick,user_menu_btn_locator,,,y
PWeb_Avatar_ThreeBar,3,Verify View as Creator,xUI,xGetText,avatar_client_label_locator,,avatar_creator_label_expected,y
PWeb_Avatar_ThreeBar,4,Verify View as QA Hunter,xUI,xGetText,avatar_hitl_label_locator,,avatar_hunter_label_expected,y
PWeb_Avatar_ThreeBar,5,Verify Nalanda menu,xUI,xGetText,avatar_networker_label_locator,,avatar_nalanda_label_expected,y
PWeb_Build_Budget,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Build_Budget,2,Open refine section,xUI,xClick,build_refine_summary_locator,,,y
PWeb_Build_Budget,3,Verify budget,xUI,xGetText,budget_block_locator,,budget_block_expected,y
PWeb_Build_ChatInput,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Build_ChatInput,2,Verify chat input,xUI,xGetText,chat_input_locator,,,y
PWeb_Footer_Health,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Footer_Health,2,Verify health pill,xUI,xGetText,health_pill_locator,,ok,y
PWeb_GoNoGo_Block,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_GoNoGo_Block,2,Reload home,xUI,xNavigate,profile_url,,,y
PWeb_GoNoGo_Block,3,Wait for shell,xTime,xTimeWait,3,,,y
PWeb_GoNoGo_Block,4,Click BRAHL tab,xUI,xClick,nav_brahl_btn,,,y
PWeb_GoNoGo_Block,5,Wait for panel,xTime,xTimeWait,3,,,y
PWeb_GoNoGo_Block,6,Verify Go/No-Go section,xUI,xGetText,gonogo_section_locator,,gonogo_section_expected,y
PWeb_Hitl_Avatar_Switch,1,P2 persona ready,xReuse,PReuse_PersonaReady,,,,y
PWeb_Hitl_Avatar_Switch,2,Open account menu,xUI,xClick,user_menu_btn_locator,,,y
PWeb_Hitl_Avatar_Switch,3,Click View as QA Hunter,xUI,xClick,avatar_hitl_bar_btn,,,y
PWeb_Hitl_Avatar_Switch,3,Verify QA Hunter Build title,xUI,xGetText,build_panel_title_locator,,build_title_hitl_expected,y
PWeb_Hitl_Avatar_Switch,4,Verify join button,xUI,xGetText,btn_join_hitl_locator,,join_btn_expected,y
PWeb_Hitl_JoinButton,1,HITL ready,xReuse,PReuse_qoa_web_HitlReady,,,,y
PWeb_Hitl_JoinButton,2,Click Build,xUI,xClick,nav_build_btn,,,y
PWeb_Hitl_JoinButton,3,Verify join button,xUI,xGetText,btn_join_hitl_locator,,join_btn_expected,y
PWeb_Hitl_TierBanner,1,P4 persona,xReuse,PReuse_PersonaReady,,,,y
PWeb_Hitl_TierBanner,2,Click Build,xUI,xClick,nav_build_btn,,,y
PWeb_Hitl_TierBanner,3,Verify senior banner,xUI,xGetText,consultant_tier_banner_locator,,senior_banner_expected,y
PWeb_Manual_AiLocked,1,P5 persona,xReuse,PReuse_PersonaReady,,,,y
PWeb_Manual_AiLocked,2,Reload P5 profile URL,xUI,xNavigate,profile_url,,,y
PWeb_Manual_AiLocked,3,Wait for profile,xTime,xTimeWait,4,,,y
PWeb_Manual_AiLocked,4,Verify AI off label,xUI,xGetText,ai_toggle_label_locator,,ai_off_label_expected,y
PWeb_Nav_CostTab,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Nav_CostTab,2,Verify cost tab,xUI,xGetText,nav_cost_btn,,$,y
PWeb_Nav_SixPhases,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Nav_SixPhases,2,Build nav,xUI,xGetText,nav_build_btn,,Build,y
PWeb_Nav_SixPhases,3,Run nav,xUI,xGetText,nav_run_btn,,Run,y
PWeb_Nav_SixPhases,4,Analyze nav,xUI,xGetText,nav_analyze_btn,,Analyze,y
PWeb_Nalanda_Panel,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Nalanda_Panel,2,Reload home,xUI,xNavigate,profile_url,,,y
PWeb_Nalanda_Panel,3,Wait for shell,xTime,xTimeWait,3,,,y
PWeb_Nalanda_Panel,4,Open account menu,xUI,xClick,user_menu_btn_locator,,,y
PWeb_Nalanda_Panel,5,Click Nalanda,xUI,xClick,avatar_networker_bar_btn,,,y
PWeb_Nalanda_Panel,5,Wait for nav,xTime,xTimeWait,2,,,y
PWeb_Nalanda_Panel,6,Click Nalanda tab,xUI,xClick,nav_nalanda_btn,,,y
PWeb_Nalanda_Panel,7,Verify Nalanda heading,xUI,xGetText,nalanda_heading_locator,,nalanda_heading_expected,y
PWeb_NUX_EmptyBuild,1,P9 profile loaded,xReuse,PPersona_P9_Journey,,,,y
PWeb_NUX_EmptyBuild,2,Click Build tab,xUI,xClick,nav_build_btn,,,y
PWeb_NUX_EmptyBuild,3,Verify add-challenge button,xUI,xGetText,btn_new_project_locator,,add_challenge_btn_expected,y
PWeb_OpenHome,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_OpenHome,2,Verify body,xUI,xGetText,body_locator,,,y
PWeb_P1_SwitchHunter,1,P1 client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_P1_SwitchHunter,2,Reload P1 profile,xUI,xNavigate,profile_url,,,y
PWeb_P1_SwitchHunter,3,Wait for shell,xTime,xTimeWait,3,,,y
PWeb_P1_SwitchHunter,4,Open account menu,xUI,xClick,user_menu_btn_locator,,,y
PWeb_P1_SwitchHunter,5,Click View as QA Hunter,xUI,xClick,avatar_hitl_bar_btn,,,y
PWeb_P1_SwitchHunter,6,Wait for switch,xTime,xTimeWait,2,,,y
PWeb_P1_SwitchHunter,7,Verify Hunter Build title,xUI,xGetText,build_panel_title_locator,,build_title_hitl_expected,y
PWeb_Panel_Analyze,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Panel_Analyze,2,Click Analyze,xUI,xClick,nav_analyze_btn,,,y
PWeb_Panel_Analyze,3,Verify Analyze heading,xUI,xGetText,analyze_heading_locator,,analyze_heading_expected,y
PWeb_Panel_Brahl,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Panel_Brahl,2,Click BRAHL,xUI,xClick,nav_brahl_btn,,,y
PWeb_Panel_Brahl,3,Verify BRAHL heading,xUI,xGetText,brahl_heading_locator,,brahl_heading_expected,y
PWeb_Panel_Build,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Panel_Build,2,Click Build,xUI,xClick,nav_build_btn,,,y
PWeb_Panel_Build,3,Verify Build title,xUI,xGetText,build_panel_title_locator,,build_title_client_expected,y
PWeb_Panel_Heal,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Panel_Heal,2,Click Heal,xUI,xClick,nav_heal_btn,,,y
PWeb_Panel_Heal,3,Verify Heal heading,xUI,xGetText,heal_heading_locator,,heal_heading_expected,y
PWeb_Panel_Loop,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Panel_Loop,2,Click Loop,xUI,xClick,nav_loop_btn,,,y
PWeb_Panel_Loop,3,Verify Loop heading,xUI,xGetText,loop_heading_locator,,loop_heading_expected,y
PWeb_Panel_Run,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Panel_Run,2,Click Run,xUI,xClick,nav_run_btn,,,y
PWeb_Panel_Run,3,Verify Run heading,xUI,xGetText,run_heading_locator,,run_heading_expected,y
PWeb_Panel_Run,4,Verify fStarts label,xUI,xGetText,config_label_locator,,fstart_label_expected,y
PWeb_Panel_Run,5,Verify fStart chips,xUI,xGetText,fstart_chip_row_locator,,,y
PWeb_Panel_Run,6,Verify Run button,xUI,xGetText,btn_run_locator,,btn_run_expected,y
PWeb_Panel_Run,7,Verify Run parallel,xUI,xGetText,btn_run_parallel_locator,,btn_run_parallel_expected,y
PWeb_Panel_Run,8,Verify Edit fStart,xUI,xGetText,btn_fstart_edit_locator,,Edit,y
PWeb_Power_YpadExplorer,1,P7 persona,xReuse,PReuse_PersonaReady,,,,y
PWeb_Power_YpadExplorer,2,Click Build,xUI,xClick,nav_build_btn,,,y
PWeb_Power_YpadExplorer,3,Verify yPAD explorer,xUI,xGetText,ypad_explorer_locator,,Y Plans,y
PWeb_Profile_Chip,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Profile_Chip,2,Verify profile code,xUI,xGetText,profile_chip_code_locator,,,y
PWeb_Signin_CreatorPitch,1,Open browser,xReuse,PReuse_qoa_web_OpenSite,,,,y
PWeb_Signin_CreatorPitch,2,Navigate sign-in,xUI,xNavigate,signin_url,,,y
PWeb_Signin_CreatorPitch,3,Verify Creator pitch,xUI,xGetText,signin_creator_pitch_locator,,signin_creator_pitch_expected,y
PWeb_Signin_HunterPitch,1,Open browser,xReuse,PReuse_qoa_web_OpenSite,,,,y
PWeb_Signin_HunterPitch,2,Navigate sign-in,xUI,xNavigate,signin_url,,,y
PWeb_Signin_HunterPitch,3,Verify Hunter pitch,xUI,xGetText,signin_hunter_pitch_locator,,signin_hunter_pitch_expected,y
PWeb_Signin_Page,1,Open browser,xReuse,PReuse_qoa_web_OpenSite,,,,y
PWeb_Signin_Page,2,Navigate sign-in,xUI,xNavigate,signin_url,,,y
PWeb_Signin_Page,3,Verify sign-in grid,xUI,xGetText,body_locator,,,y
PWeb_Topbar_Project,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Topbar_Project,2,Verify project dropdown,xUI,xGetText,topbar_project_selected_locator,,topbar_suite_expected,y
PWeb_VerifyTitle,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_VerifyTitle,2,Verify title,xUI,xGetText,app_title_locator,,app_title_expected,y
PWeb_XP_Panel,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_XP_Panel,2,Reload home,xUI,xNavigate,profile_url,,,y
PWeb_XP_Panel,3,Wait for shell,xTime,xTimeWait,3,,,y
PWeb_XP_Panel,4,Click Cost tab,xUI,xClick,nav_cost_btn,,,y
PWeb_XP_Panel,5,Verify XP heading,xUI,xGetText,xp_heading_locator,,xp_heading_expected,y
PWeb_Signin_Profiles,1,Open sign-in,xUI,xNavigate,signin_url,,,y
PWeb_Signin_Profiles,2,Verify profiles heading,xUI,xGetText,signin_profiles_heading_locator,,signin_profiles_heading_expected,y
PWeb_Version_LaunchSection,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Version_LaunchSection,2,Click Build,xUI,xClick,nav_build_btn,,,y
PWeb_Version_LaunchSection,3,Verify version section,xUI,xGetText,version_launch_section_locator,,version_launch_section_expected,y
PWeb_Version_BaselineBtn,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Version_BaselineBtn,2,Click Build,xUI,xClick,nav_build_btn,,,y
PWeb_Version_BaselineBtn,3,Verify baseline button,xUI,xGetText,version_baseline_btn_locator,,version_baseline_btn_expected,y
PWeb_Hunt_EvidencePanel,1,HITL ready,xReuse,PReuse_qoa_web_HitlReady,,,,y
PWeb_Hunt_EvidencePanel,2,Click Build,xUI,xClick,nav_build_btn,,,y
PWeb_Hunt_EvidencePanel,3,Verify hunt evidence,xUI,xGetText,hunt_evidence_heading_locator,,hunt_evidence_heading_expected,y
PWeb_P9_AddProjectModal,1,P9 profile,xReuse,PPersona_P9_Journey,,,,y
PWeb_P9_AddProjectModal,2,Click new project,xUI,xClick,btn_new_project_locator,,,y
PWeb_P9_AddProjectModal,3,Verify modal title,xUI,xGetText,add_project_modal_title_locator,,add_project_modal_title_expected,y
PWeb_Admin_Ecosystem,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Admin_Ecosystem,2,Open admin,xUI,xNavigate,admin_url,,,y
PWeb_Admin_Ecosystem,3,Wait admin shell,xTime,xTimeWait,3,,,y
PWeb_Admin_Ecosystem,4,Verify ecosystem heading,xUI,xGetText,admin_ecosystem_heading_locator,,admin_ecosystem_heading_expected,y
PWeb_Admin_Ecosystem,5,Return to Arena,xUI,xNavigate,base_url,,,y
PWeb_Shell_Github,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Shell_Github,2,Verify GitHub link,xUI,xGetText,topbar_github_locator,,topbar_github_expected,y
PWeb_Build_Strategy,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Build_Strategy,2,Click Build,xUI,xClick,nav_build_btn,,,y
PWeb_Build_Strategy,3,Verify strategy chip,xUI,xGetText,build_strategy_sub_locator,,build_strategy_expected,y
PWeb_Build_CoverageChips,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Build_CoverageChips,2,Click Build,xUI,xClick,nav_build_btn,,,y
PWeb_Build_CoverageChips,3,Verify Manual chip,xUI,xGetText,ypad_cov_manual_locator,,ypad_cov_manual_expected,y
PWeb_Heal_EditYpadCta,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Heal_EditYpadCta,2,Click Heal,xUI,xClick,nav_heal_btn,,,y
PWeb_Heal_EditYpadCta,3,Wait,xTime,xTimeWait,2,,,y
PWeb_Heal_EditYpadCta,4,Verify Edit yPAD CTA,xUI,xGetText,heal_edit_ypad_locator,,heal_edit_ypad_expected,y
PWeb_Heal_RerunCta,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Heal_RerunCta,2,Click Heal,xUI,xClick,nav_heal_btn,,,y
PWeb_Heal_RerunCta,3,Wait,xTime,xTimeWait,2,,,y
PWeb_Heal_RerunCta,4,Verify Rerun CTA,xUI,xGetText,heal_rerun_locator,,heal_rerun_expected,y
PWeb_Loop_PrimaryButton,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Loop_PrimaryButton,2,Click Loop,xUI,xClick,nav_loop_btn,,,y
PWeb_Loop_PrimaryButton,3,Wait,xTime,xTimeWait,2,,,y
PWeb_Loop_PrimaryButton,4,Verify Loop heading,xUI,xGetText,loop_heading_locator,,loop_heading_expected,y
PWeb_Loop_PrimaryButton,5,Verify Loop button,xUI,xGetText,btn_loop_run_locator,,btn_loop_run_expected,y
PWeb_Loop_BuiltSummary,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Loop_BuiltSummary,2,Click Loop,xUI,xClick,nav_loop_btn,,,y
PWeb_Loop_BuiltSummary,3,Wait,xTime,xTimeWait,2,,,y
PWeb_Loop_BuiltSummary,4,Verify Built block,xUI,xGetText,loop_built_summary_locator,,Built,y
PWeb_Analyze_FailColumns,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Analyze_FailColumns,2,Click Analyze,xUI,xClick,nav_analyze_btn,,,y
PWeb_Analyze_FailColumns,3,Wait,xTime,xTimeWait,2,,,y
PWeb_Analyze_FailColumns,4,Verify Expected column,xUI,xGetText,analyze_fail_thead_locator,,analyze_fail_thead_expected,y
PWeb_Rebuild_BrahlDetails,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Rebuild_BrahlDetails,2,Click Build,xUI,xClick,nav_build_btn,,,y
PWeb_Rebuild_BrahlDetails,3,Verify Rebuild details,xUI,xGetText,rebuild_brahl_summary_locator,,rebuild_brahl_expected,y
PWeb_Tagline_QaAgent,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Tagline_QaAgent,2,Verify QA agent tagline,xUI,xGetText,tagline_locator,,tagline_expected,y
PWeb_AiDocs_MdBtn,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_AiDocs_MdBtn,2,Wait topbar,xTime,xTimeWait,2,,,y
PWeb_AiDocs_MdBtn,3,Verify .md button,xUI,xGetText,ai_docs_btn_locator,,ai_docs_btn_expected,y
PWeb_AiDocs_Modal,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_AiDocs_Modal,2,Wait,xTime,xTimeWait,1,,,y
PWeb_AiDocs_Modal,3,Open .md modal,xUI,xClick,ai_docs_btn_locator,,,y
PWeb_AiDocs_Modal,4,Wait modal,xTime,xTimeWait,2,,,y
PWeb_AiDocs_Modal,5,Verify prompt docs list,xUI,xGetText,ai_docs_list_prompt_locator,,Journey,y
PWeb_AiDocs_Modal,6,Close modal,xUI,xClick,ai_docs_close_locator,,,n
PWeb_Build_DocChips,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Build_DocChips,2,Click Build,xUI,xClick,nav_build_btn,,,y
PWeb_Build_DocChips,3,Verify strategy chip,xUI,xGetText,build_doc_strategy_locator,,build_doc_strategy_expected,y
PWeb_Build_DocChips,4,Verify plan chip,xUI,xGetText,build_doc_plan_locator,,build_doc_plan_expected,y
PWeb_Heal_AiBtn,1,Client ready,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Heal_AiBtn,2,Click AI toggle label,xUI,xClick,ai_toggle_label_locator,,,n
PWeb_Heal_AiBtn,3,Wait AI,xTime,xTimeWait,1,,,n
PWeb_Heal_AiBtn,4,Click Heal,xUI,xClick,nav_heal_btn,,,y
PWeb_Heal_AiBtn,5,Wait,xTime,xTimeWait,2,,,y
PWeb_Heal_AiBtn,6,Verify AI auto-heal CTA,xUI,xGetText,heal_ai_btn_locator,,heal_ai_btn_expected,y
