PlanId,StepId,StepInfo,ActionType,ActionName,Input,Output,Expected,Critical
PWeb_Nav_SixPhases,7,Verify BRAHL nav,xUI,xGetText,nav_brahl_locator,,BRAHL,y
PWeb_Avatar_ClientGate,1,Open browser session,xReuse,PReuse_qoa_web_OpenSite,,,,y
PWeb_Avatar_ClientGate,2,Reset session for avatar gate,xUI,xNavigate,fresh_url,,,y
PWeb_Avatar_ClientGate,3,Click Client on avatar gate,xUI,xClick,avatar_client_choice_btn,,,y
PWeb_Avatar_ClientGate,4,Verify Client avatar active,xUI,xGetText,avatar_client_bar_btn,,,y
PWeb_Topbar_Project,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Topbar_Project,2,Verify topbar project name,xUI,xGetText,topbar_project_name_locator,,qoa_web Local,y
PWeb_AiToggle_Label,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_AiToggle_Label,2,Verify AI toggle label,xUI,xGetText,ai_toggle_label_locator,,AI on,y
PWeb_Panel_Build,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Panel_Build,2,Click Build tab,xUI,xClick,nav_build_btn,,,y
PWeb_Panel_Build,3,Verify Build AI heading,xUI,xGetText,build_client_heading_locator,,,y
PWeb_Build_ProjectSelect,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Build_ProjectSelect,2,Click Build tab,xUI,xClick,nav_build_btn,,,y
PWeb_Build_ProjectSelect,3,Verify project dropdown,xUI,xGetText,client_project_select_locator,,qoa_web Local,y
PWeb_Build_ChatInput,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Build_ChatInput,2,Verify chat input placeholder,xUI,xGetText,chat_input_locator,,,y
PWeb_Build_Budget,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Build_Budget,2,Verify budget block,xUI,xGetText,budget_block_locator,,,y
PWeb_Build_NewProject,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Build_NewProject,2,Verify new project button,xUI,xGetText,btn_new_project_locator,,+ New project,y
PWeb_Build_Checklist,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Build_Checklist,2,Verify build checklist,xUI,xGetText,build_checklist_locator,,,y
PWeb_Panel_Run,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Panel_Run,2,Click Run tab,xUI,xClick,nav_run_btn,,,y
PWeb_Panel_Run,3,Verify Run panel heading,xUI,xGetText,run_heading_locator,,,y
PWeb_Run_Controls,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Run_Controls,2,Click Run tab,xUI,xClick,nav_run_btn,,,y
PWeb_Run_Controls,3,Verify fStart config label,xUI,xGetText,config_label_locator,,fStart config,y
PWeb_Run_Controls,4,Verify Run engine button,xUI,xGetText,btn_run_locator,,Run engine,y
PWeb_Run_ProjectScope,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Run_ProjectScope,2,Click Run tab,xUI,xClick,nav_run_btn,,,y
PWeb_Run_ProjectScope,3,Verify run scope line,xUI,xGetText,run_scope_locator,,Scoped to: qoa_web Local,y
PWeb_Panel_Analyze,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Panel_Analyze,2,Click Analyze tab,xUI,xClick,nav_analyze_btn,,,y
PWeb_Panel_Analyze,3,Verify Analyze panel heading,xUI,xGetText,analyze_heading_locator,,,y
PWeb_Analyze_Controls,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Analyze_Controls,2,Click Analyze tab,xUI,xClick,nav_analyze_btn,,,y
PWeb_Analyze_Controls,3,Verify Refresh runs button,xUI,xGetText,btn_refresh_locator,,Refresh runs,y
PWeb_Analyze_Controls,4,Verify runs list container,xUI,xGetText,runs_list_locator,,,y
PWeb_Analyze_ProjectScope,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Analyze_ProjectScope,2,Click Analyze tab,xUI,xClick,nav_analyze_btn,,,y
PWeb_Analyze_ProjectScope,3,Verify analyze scope line,xUI,xGetText,analyze_scope_locator,,Scoped to: qoa_web Local,y
PWeb_Panel_Heal,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Panel_Heal,2,Click Heal tab,xUI,xClick,nav_heal_btn,,,y
PWeb_Panel_Heal,3,Verify Heal panel heading,xUI,xGetText,heal_heading_locator,,,y
PWeb_Panel_Heal,4,Verify heal checklist,xUI,xGetText,heal_list_locator,,,y
PWeb_Heal_ProjectScope,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Heal_ProjectScope,2,Click Heal tab,xUI,xClick,nav_heal_btn,,,y
PWeb_Heal_ProjectScope,3,Verify heal scope line,xUI,xGetText,heal_scope_locator,,Scoped to: qoa_web Local,y
PWeb_Panel_Loop,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Panel_Loop,2,Click Loop tab,xUI,xClick,nav_loop_btn,,,y
PWeb_Panel_Loop,3,Verify Loop panel heading,xUI,xGetText,loop_heading_locator,,,y
PWeb_Loop_Step0,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Loop_Step0,2,Click Loop tab,xUI,xClick,nav_loop_btn,,,y
PWeb_Loop_Step0,3,Verify cycle prompt field,xUI,xGetText,cycle_prompt_locator,,,y
PWeb_Loop_Step0,4,Verify Capture Step 0 button,xUI,xGetText,btn_context_locator,,Capture Step 0,y
PWeb_Loop_Step0,5,Verify Loop 1 button,xUI,xGetText,btn_loop1_locator,,Loop 1 — full,y
PWeb_Loop_Step0,6,Verify Verify full button,xUI,xGetText,btn_verify_locator,,Verify — full,y
PWeb_Panel_Brahl,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Panel_Brahl,2,Click BRAHL tab,xUI,xClick,nav_brahl_btn,,,y
PWeb_Panel_Brahl,3,Verify BRAHL panel heading,xUI,xGetText,brahl_heading_locator,,,y
PWeb_Brahl_ReportList,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Brahl_ReportList,2,Click BRAHL tab,xUI,xClick,nav_brahl_btn,,,y
PWeb_Brahl_ReportList,3,Verify report list sidebar,xUI,xGetText,brahl_report_list_locator,,,y
PWeb_Brahl_ChatInput,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Brahl_ChatInput,2,Click BRAHL tab,xUI,xClick,nav_brahl_btn,,,y
PWeb_Brahl_ChatInput,3,Verify BRAHL chat input,xUI,xGetText,brahl_chat_input_locator,,,y
PWeb_Brahl_LinkReport,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Brahl_LinkReport,2,Click BRAHL tab,xUI,xClick,nav_brahl_btn,,,y
PWeb_Brahl_LinkReport,3,Verify link verify run button,xUI,xGetText,btn_link_report_locator,,+ Link Verify run,y
PWeb_Hitl_Avatar,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Hitl_Avatar,2,Click HITL avatar,xUI,xClick,avatar_hitl_bar_btn,,,y
PWeb_Hitl_Avatar,3,Confirm role switch,xUI,xClick,role_switch_confirm_btn,,,y
PWeb_Hitl_Avatar,4,Click Build tab for HITL view,xUI,xClick,nav_build_btn,,,y
PWeb_Hitl_Avatar,5,Verify HITL build heading,xUI,xGetText,build_hitl_heading_locator,,Build — Human in the Loop,y
PWeb_Footer_Health,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Footer_Health,2,Verify health pill,xUI,xGetText,health_pill_locator,,,y
PAPI_Health,1,GET health endpoint,xAPI,xGet,api_base_url;api_health_endpoint,,200,y
PAPI_Configs,1,GET configs endpoint,xAPI,xGet,api_base_url;api_configs_endpoint,,200,y
PAPI_Suites,1,GET suites endpoint,xAPI,xGet,api_base_url;api_suites_endpoint,,200,y
PAPI_ProjectsList,1,GET client projects,xAPI,xGet,api_base_url;api_projects_endpoint,,200,y
PAPI_ProjectGet,1,GET project by id,xAPI,xGet,api_base_url;api_project_get_endpoint,,200,y
PAPI_BrahlReports,1,GET project BRAHL reports,xAPI,xGet,api_base_url;api_brahl_reports_endpoint,,200,y
PAPI_BrahlChat,1,POST BRAHL chat message,xAPI,xPost,api_base_url;api_brahl_chat_endpoint;payload_chat_path,,200,y
PAPI_RunsList,1,GET runs for qoa_web,xAPI,xGet,api_base_url;api_runs_endpoint,,200,y
PAPI_RunNotFound,1,GET failures for fake run,xAPI,xGet,api_base_url;api_notfound_endpoint,,404,y
PAPI_JobCreate,1,POST create job,xAPI,xPost,api_base_url;api_jobs_endpoint;payload_job_path,,200,y
PAPI_Context,1,POST capture context,xAPI,xPost,api_base_url;api_context_endpoint;payload_context_path,,200,y
PAPI_StaticCss,1,GET styles.css,xAPI,xGet,api_base_url;api_css_endpoint,,200,y
PAPI_StaticJs,1,GET app.js asset,xAPI,xGet,api_base_url;api_js_endpoint,,200,y
PAPI_HomePage,1,GET root index,xAPI,xGet,api_base_url;api_index_endpoint,,200,y
PWeb_PhaseProgress,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_PhaseProgress,2,Verify phase progress bar,xUI,xGetText,phase_progress_locator,,,y
PWeb_Heal_ShrinkRestore,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Heal_ShrinkRestore,2,Click Heal tab,xUI,xClick,nav_heal_btn,,,y
PWeb_Heal_ShrinkRestore,3,Verify shrink button,xUI,xGetText,btn_shrink_locator,,Shrink to failures (Loop 2 prep),y
PWeb_Heal_ShrinkRestore,4,Verify restore button,xUI,xGetText,btn_restore_locator,,Restore all Run=Y (Verify prep),y
PWeb_Loop_V10Controls,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Loop_V10Controls,2,Click Loop tab,xUI,xClick,nav_loop_btn,,,y
PWeb_Loop_V10Controls,3,Verify Loop 2 button,xUI,xGetText,btn_loop2_locator,,Loop 2 — failures,y
PWeb_Loop_V10Controls,4,Verify generate report button,xUI,xGetText,btn_gen_report_locator,,Generate report,y
PWeb_Loop_V10Controls,5,Verify cycle history list,xUI,xGetText,cycle_history_locator,,,y
PWeb_Run_SuiteSelect,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Run_SuiteSelect,2,Click Run tab,xUI,xClick,nav_run_btn,,,y
PWeb_Run_SuiteSelect,3,Verify suite dropdown,xUI,xGetText,suite_select_locator,,,y
PWeb_Footer_Version,1,Client ready session,xReuse,PReuse_qoa_web_ClientReady,,,,y
PWeb_Footer_Version,2,Verify footer version string,xUI,xGetText,footer_version_locator,,,y
PAPI_Version,1,GET api version,xAPI,xGet,api_base_url;api_version_endpoint,,200,y
PAPI_YpadRestore,1,POST ypad restore,xAPI,xPost,api_base_url;api_ypad_restore_endpoint;payload_ypad_restore.json,,200,y
PWeb_Avatar_HitlGate,1,Open browser session,xReuse,PReuse_qoa_web_OpenSite,,,,y
PWeb_Avatar_HitlGate,2,Reset session for avatar gate,xUI,xNavigate,fresh_url,,,y
PWeb_Avatar_HitlGate,3,Click HITL on avatar gate,xUI,xClick,avatar_hitl_choice_btn,,,y
PWeb_Avatar_HitlGate,4,Verify HITL avatar active,xUI,xGetText,avatar_hitl_bar_btn,,,y
PWeb_Hitl_ProjectGrid,1,HITL ready session,xReuse,PReuse_qoa_web_HitlReady,,,,y
PWeb_Hitl_ProjectGrid,2,Click Build tab,xUI,xClick,nav_build_btn,,,y
PWeb_Hitl_ProjectGrid,3,Verify project grid,xUI,xGetText,consultant_projects_locator,,,y
PWeb_Hitl_Toolbar,1,HITL ready session,xReuse,PReuse_qoa_web_HitlReady,,,,y
PWeb_Hitl_Toolbar,2,Click Build tab,xUI,xClick,nav_build_btn,,,y
PWeb_Hitl_Toolbar,3,Verify consultant filter,xUI,xGetText,consultant_filter_locator,,,y
PWeb_Hitl_JoinButton,1,HITL ready session,xReuse,PReuse_qoa_web_HitlReady,,,,y
PWeb_Hitl_JoinButton,2,Click Build tab,xUI,xClick,nav_build_btn,,,y
PWeb_Hitl_JoinButton,3,Verify join HITL button,xUI,xGetText,btn_join_hitl_locator,,Join as Human in the Loop,y
PWeb_Hitl_RunScope,1,HITL ready session,xReuse,PReuse_qoa_web_HitlReady,,,,y
PWeb_Hitl_RunScope,2,Click Run tab,xUI,xClick,nav_run_btn,,,y
PWeb_Hitl_RunScope,3,Verify run scope line,xUI,xGetText,run_scope_locator,,Scoped to: qoa_web Local,y
PWeb_Hitl_AnalyzeScope,1,HITL ready session,xReuse,PReuse_qoa_web_HitlReady,,,,y
PWeb_Hitl_AnalyzeScope,2,Click Analyze tab,xUI,xClick,nav_analyze_btn,,,y
PWeb_Hitl_AnalyzeScope,3,Verify analyze scope line,xUI,xGetText,analyze_scope_locator,,Scoped to: qoa_web Local,y
PWeb_Hitl_HealShrink,1,HITL ready session,xReuse,PReuse_qoa_web_HitlReady,,,,y
PWeb_Hitl_HealShrink,2,Click Heal tab,xUI,xClick,nav_heal_btn,,,y
PWeb_Hitl_HealShrink,3,Verify shrink button,xUI,xGetText,btn_shrink_locator,,Shrink to failures (Loop 2 prep),y
PWeb_Hitl_LoopControls,1,HITL ready session,xReuse,PReuse_qoa_web_HitlReady,,,,y
PWeb_Hitl_LoopControls,2,Click Loop tab,xUI,xClick,nav_loop_btn,,,y
PWeb_Hitl_LoopControls,3,Verify Loop 2 button,xUI,xGetText,btn_loop2_locator,,Loop 2 — failures,y
PWeb_Hitl_BrahlPanel,1,HITL ready session,xReuse,PReuse_qoa_web_HitlReady,,,,y
PWeb_Hitl_BrahlPanel,2,Click BRAHL tab,xUI,xClick,nav_brahl_btn,,,y
PWeb_Hitl_BrahlPanel,3,Verify BRAHL report list,xUI,xGetText,brahl_report_list_locator,,,y
PAPI_ProjectsConsultant,1,GET consultant projects,xAPI,xGet,api_base_url;api_projects_consultant_endpoint,,200,y
