PlanId,StepId,StepInfo,ActionType,ActionName,Input,Output,Expected,Critical
PLife_Smoke_About,2,About,xUI,xNavigate,about_url,,,Y
PLife_Smoke_About,3,Wait,xTime,xTimeWait,3,,,Y
PLife_Smoke_About,4,Mission,xUI,xGetText,body_locator,,text_about,Y
PLife_Smoke_Privacy,1,Open,xReuse,PReuse_Life_Open,,,,Y
PLife_Smoke_Privacy,2,Privacy,xUI,xNavigate,privacy_url,,,Y
PLife_Smoke_Privacy,3,Wait,xTime,xTimeWait,3,,,Y
PLife_Smoke_Privacy,4,Policy,xUI,xGetText,body_locator,,text_privacy,Y
PLife_Smoke_BrahlConclusion,1,Open,xReuse,PReuse_Life_Open,,,,Y
PLife_Smoke_BrahlConclusion,2,Become,xUI,xGetText,body_locator,,text_become,Y
PLife_Smoke_BrahlConclusion,3,API,xAPI,xGet,api_host;ep_home,,200,Y
PLife_UI_NavShell,1,Open,xReuse,PReuse_Life_Open,,,,Y
PLife_UI_NavShell,2,Learn,xUI,xGetText,body_locator,,text_nav_learn,Y
PLife_UI_NavShell,3,Coach,xUI,xGetText,body_locator,,text_nav_coach,Y
PLife_UI_NavShell,4,Pricing,xUI,xGetText,body_locator,,text_pricing,Y
PLife_UI_HomeCTAs,1,Open,xReuse,PReuse_Life_Open,,,,Y
PLife_UI_HomeCTAs,2,Build,xUI,xGetText,body_locator,,text_build_plan,Y
PLife_UI_HomeCTAs,3,Explore,xUI,xGetText,body_locator,,text_explore,Y
PLife_UI_LoginGoogle,1,Open Edge,xUI,xOpenBrowser,edge,,,Y
PLife_UI_LoginGoogle,2,Login,xUI,xNavigate,login_url,,,Y
PLife_UI_LoginGoogle,3,Wait,xTime,xTimeWait,3,,,Y
PLife_UI_LoginGoogle,4,Google,xUI,xGetText,body_locator,,text_google,Y
PLife_Edge_Unknown404,1,Open Edge,xUI,xOpenBrowser,edge,,,Y
PLife_Edge_Unknown404,2,Unknown,xUI,xNavigate,unknown_url,,,Y
PLife_Edge_Unknown404,3,Wait,xTime,xTimeWait,2,,,Y
PLife_Edge_Unknown404,4,404,xUI,xGetText,body_locator,,text_404,Y
PLife_API_GetHome,1,GET,xAPI,xGet,api_host;ep_home,,200,Y
PLife_API_Favicon,1,GET,xAPI,xGet,api_host;ep_favicon,,200,Y
PLife_API_Robots,1,GET,xAPI,xGet,api_host;ep_robots,,200,Y
PLife_API_UnknownSpa,1,GET,xAPI,xGet,api_host;ep_unknown,,200,Y
PLife_Sec_HttpsHost,1,Open,xReuse,PReuse_Life_Open,,,,Y
PLife_Sec_HttpsHost,2,Become,xUI,xGetText,body_locator,,text_become,Y
PLife_Perf_HomeLoad,1,Open Edge,xUI,xOpenBrowser,edge,,,Y
PLife_Perf_HomeLoad,2,Start,xUI,xStartTimer,,,,Y
PLife_Perf_HomeLoad,3,Nav,xUI,xNavigate,base_url,,,Y
PLife_Perf_HomeLoad,4,Wait,xTime,xTimeWait,2,,,Y
PLife_Perf_HomeLoad,5,English,xUI,xClick,btn_english,,,Y
PLife_Perf_HomeLoad,6,Wait home,xTime,xTimeWait,2,,,Y
PLife_Perf_HomeLoad,7,Stop,xUI,xStopTimer,elapsed,,,Y
PLife_Perf_HomeLoad,8,Budget,xUI,xAssertLessThan,{{step:7}};20000,,,Y
PLife_Perf_HomeLoad,9,Alive,xUI,xGetText,body_locator,,text_become,Y
PLife_Manual_AICoach,1,Open,xReuse,PReuse_Life_Open,,,,N
PLife_Manual_AICoach,2,Note,xUI,xGetText,body_locator,,text_nav_coach,N
PLife_Manual_Onboarding,1,Open,xReuse,PReuse_Life_Open,,,,N
PLife_Manual_Onboarding,2,Note,xUI,xGetText,body_locator,,text_build_plan,N
